id,citibike_station_id,latitude,longitude,label,address,created_at,updated_at
79,285,40.73454567000000000000,-73.99074142000001000000,Broadway & E 14 St,"",2013-07-10 23:13:55.685822,2013-07-10 23:13:55.685822
80,289,40.68456830000000000000,-73.95881081000000000000,Monroe St & Classon Ave,"",2013-07-10 23:13:55.696519,2013-07-10 23:13:55.696519
81,290,40.76020258000000000000,-73.96478473000001000000,2 Ave & E 58 St,"",2013-07-10 23:13:55.707038,2013-07-10 23:13:55.707038
82,291,40.71312600000000000000,-73.98484400000000000000,Madison St & Montgomery St,"",2013-07-10 23:13:55.717764,2013-07-10 23:13:55.717764
83,293,40.73028666000000000000,-73.99076470000000000000,Lafayette St & E 8 St,"",2013-07-10 23:13:55.731483,2013-07-10 23:13:55.731483
84,294,40.73049393000000000000,-73.99572139999999000000,Washington Square E,"",2013-07-10 23:13:55.74226,2013-07-10 23:13:55.74226
85,295,40.71406667000000000000,-73.99293910999999000000,Pike St & E Broadway,"",2013-07-10 23:13:55.753306,2013-07-10 23:13:55.753306
86,296,40.71413089000000000000,-73.99704680000001000000,Division St & Bowery,"",2013-07-10 23:13:55.763707,2013-07-10 23:13:55.763707
87,297,40.73423200000000000000,-73.98692300000000000000,E 15 St & 3 Ave,"",2013-07-10 23:13:55.774741,2013-07-10 23:13:55.774741
88,298,40.68683208000000000000,-73.97967720000000000000,3 Ave & Flatbush Ave,"",2013-07-10 23:13:55.785346,2013-07-10 23:13:55.785346
89,300,40.72898410000000000000,-73.99051867999999000000,Cooper Square & E 7 St,"",2013-07-10 23:13:55.795892,2013-07-10 23:13:55.795892
90,301,40.72217444000000000000,-73.98368779000000000000,E 2 St & Avenue B,"",2013-07-10 23:13:55.808426,2013-07-10 23:13:55.808426
91,302,40.72082834000000000000,-73.97793172000000000000,Avenue D & E 3 St,"",2013-07-10 23:13:55.81943,2013-07-10 23:13:55.81943
92,303,40.72362738000000000000,-73.99949601000000000000,Mercer St & Spring St,"",2013-07-10 23:13:55.830042,2013-07-10 23:13:55.830042
93,304,40.70463334000000000000,-74.01361706000000000000,Broadway & Battery Pl,"",2013-07-10 23:13:55.861852,2013-07-10 23:13:55.861852
94,305,40.76095756000000000000,-73.96724467000000000000,E 58 St and 3 Ave,"",2013-07-10 23:13:55.873674,2013-07-10 23:13:55.873674
95,306,40.70823502000000000000,-74.00530062999999000000,Cliff St & Fulton St,"",2013-07-10 23:13:55.88607,2013-07-10 23:13:55.88607
96,307,40.71427487000000000000,-73.98990025000001000000,Canal St & Rutgers St,"",2013-07-10 23:13:55.898161,2013-07-10 23:13:55.898161
97,308,40.71307916000000000000,-73.99851193000001000000,St James Pl & Oliver St,"",2013-07-10 23:13:55.910594,2013-07-10 23:13:55.910594
98,309,40.71497870000000000000,-74.01301200000000000000,Murray St & West St,"",2013-07-10 23:13:55.924276,2013-07-10 23:13:55.924276
99,310,40.68926942000000000000,-73.98912867000000000000,State St & Smith St,"",2013-07-10 23:13:55.937048,2013-07-10 23:13:55.937048
100,311,40.71722740000000000000,-73.98802084000000000000,Norfolk St & Broome St,"",2013-07-10 23:13:55.949296,2013-07-10 23:13:55.949296
101,312,40.72263214000000000000,-73.98887365000000000000,Allen St & E Houston St,"",2013-07-10 23:13:55.961466,2013-07-10 23:13:55.961466
102,313,40.69610226000000000000,-73.96751037000000000000,Washington Ave & Park Ave,"",2013-07-10 23:13:55.973698,2013-07-10 23:13:55.973698
103,314,40.69424674000000000000,-73.99215922000000000000,Montague St & Clinton St,"",2013-07-10 23:13:55.986188,2013-07-10 23:13:55.986188
104,315,40.70355377000000000000,-74.00670227000001000000,South St & Gouverneur Ln,"",2013-07-10 23:13:55.998356,2013-07-10 23:13:55.998356
105,316,40.70955958000000000000,-74.00653609000000000000,Fulton St & William St,"",2013-07-10 23:13:56.012243,2013-07-10 23:13:56.012243
106,317,40.72453734000000000000,-73.98185424000000000000,E 6 St & Avenue B,"",2013-07-10 23:13:56.024342,2013-07-10 23:13:56.024342
107,318,40.75320159000000000000,-73.97798740000000000000,E 43 St & Vanderbilt Ave,"",2013-07-10 23:13:56.036579,2013-07-10 23:13:56.036579
108,319,40.71336124000000000000,-74.00937621999999000000,Park Pl & Church St,"",2013-07-10 23:13:56.049357,2013-07-10 23:13:56.049357
109,320,40.71743998000000000000,-74.00583475000001000000,Church St & Leonard St,"",2013-07-10 23:13:56.06177,2013-07-10 23:13:56.06177
110,321,40.69991755000000000000,-73.98971773000000000000,Cadman Plaza E & Red Cross Pl,"",2013-07-10 23:13:56.074474,2013-07-10 23:13:56.074474
111,322,40.69619200000000000000,-73.99121800000000000000,Clinton St & Tillary St,"",2013-07-10 23:13:56.086866,2013-07-10 23:13:56.086866
112,323,40.69236178000000000000,-73.98631746000000000000,Lawrence St & Willoughby St,"",2013-07-10 23:13:56.10025,2013-07-10 23:13:56.10025
113,324,40.68988800000000000000,-73.98101300000000000000,DeKalb Ave & Hudson Ave,"",2013-07-10 23:13:56.112346,2013-07-10 23:13:56.112346
114,325,40.73624527000000000000,-73.98473765000000000000,E 19 St & 3 Ave,"",2013-07-10 23:13:56.124861,2013-07-10 23:13:56.124861
115,326,40.72953837000000000000,-73.98426726000000000000,E 11 St & 1 Ave,"",2013-07-10 23:13:56.13732,2013-07-10 23:13:56.13732
116,327,40.71533790000000000000,-74.01658354000000000000,Vesey Pl & River Terrace,"",2013-07-10 23:13:56.150885,2013-07-10 23:13:56.150885
117,328,40.72405549000000000000,-74.00965965000000000000,Watts St & Greenwich St,"",2013-07-10 23:13:56.163298,2013-07-10 23:13:56.163298
118,329,40.72043411000000000000,-74.01020609000000000000,Greenwich St & N Moore St,"",2013-07-10 23:13:56.176172,2013-07-10 23:13:56.176172
119,330,40.71450451000000000000,-74.00562789000000000000,Reade St & Broadway,"",2013-07-10 23:13:56.188675,2013-07-10 23:13:56.188675
120,331,40.71173107000000000000,-73.99193043000000000000,Pike St & Monroe St,"",2013-07-10 23:13:56.201454,2013-07-10 23:13:56.201454
121,332,40.71219906000000000000,-73.97948148000000000000,Cherry St,"",2013-07-10 23:13:56.213957,2013-07-10 23:13:56.213957
122,334,40.74238787000000000000,-73.99726235000000000000,W 20 St & 7 Ave,"",2013-07-10 23:13:56.226036,2013-07-10 23:13:56.226036
123,335,40.72903917000000000000,-73.99404649000000000000,Washington Pl & Broadway,"",2013-07-10 23:13:56.238344,2013-07-10 23:13:56.238344
124,336,40.73047747000000000000,-73.99906065000000000000,Sullivan St & Washington Sq,"",2013-07-10 23:13:56.250548,2013-07-10 23:13:56.250548
125,337,40.70379920000000000000,-74.00838675999999000000,Old Slip & Front St,"",2013-07-10 23:13:56.263001,2013-07-10 23:13:56.263001
126,339,40.72580614000000000000,-73.97422494000000000000,Avenue D & E 12 St,"",2013-07-10 23:13:56.275096,2013-07-10 23:13:56.275096
127,340,40.71269042000000000000,-73.98776323000000000000,Madison St & Clinton St,"",2013-07-10 23:13:56.288719,2013-07-10 23:13:56.288719
128,341,40.71782143000000000000,-73.97628939000001000000,Stanton St & Mangin St,"",2013-07-10 23:13:56.301551,2013-07-10 23:13:56.301551
129,342,40.71739973000000000000,-73.98016555000000000000,Columbia St & Rivington St,"",2013-07-10 23:13:56.313881,2013-07-10 23:13:56.313881
130,343,40.69794000000000000000,-73.96986848000000000000,Clinton Ave & Flushing Ave,"",2013-07-10 23:13:56.326247,2013-07-10 23:13:56.326247
131,344,40.68514430000000000000,-73.95380904000000000000,Monroe St & Bedford Ave,"",2013-07-10 23:13:56.338463,2013-07-10 23:13:56.338463
132,345,40.73649403000000000000,-73.99704374000000000000,W 13 St & 6 Ave,"",2013-07-10 23:13:56.3508,2013-07-10 23:13:56.3508
133,346,40.73652889000000000000,-74.00618025999999000000,Bank St & Hudson St,"",2013-07-10 23:13:56.362662,2013-07-10 23:13:56.362662
134,347,40.72873888000000000000,-74.00748842000000000000,W Houston St & Hudson St,"",2013-07-10 23:13:56.376217,2013-07-10 23:13:56.376217
135,348,40.72490985000000000000,-74.00154702000000000000,W Broadway & Spring St,"",2013-07-10 23:13:56.388317,2013-07-10 23:13:56.388317
136,349,40.71850211000000000000,-73.98329859000000000000,Rivington St and Ridge St,"",2013-07-10 23:13:56.400482,2013-07-10 23:13:56.400482
137,350,40.71559509000000000000,-73.98702950000001000000,Clinton St & Grand St,"",2013-07-10 23:13:56.441146,2013-07-10 23:13:56.441146
138,351,40.70530954000000000000,-74.00612572000000000000,Front St & Maiden Ln,"",2013-07-10 23:13:56.477174,2013-07-10 23:13:56.477174
139,352,40.76340613000000000000,-73.97722478999999000000,W 56 St & 6 Ave,"",2013-07-10 23:13:56.488936,2013-07-10 23:13:56.488936
140,353,40.68539567000000000000,-73.97431458000000000000,S Portland Ave & Hanson Pl,"",2013-07-10 23:13:56.500131,2013-07-10 23:13:56.500131
141,354,40.69363137000000000000,-73.96223558000000000000,Myrtle Ave & Emerson Pl,"",2013-07-10 23:13:56.515713,2013-07-10 23:13:56.515713
142,355,40.71602118000000000000,-73.99974372000000000000,Bayard St & Baxter St,"",2013-07-10 23:13:56.527018,2013-07-10 23:13:56.527018
143,356,40.71622644000000000000,-73.98261205999999000000,Bialystoker Pl & Delancey St,"",2013-07-10 23:13:56.54179,2013-07-10 23:13:56.54179
144,357,40.73261787000000000000,-73.99158043000000000000,E 11 St & Broadway,"",2013-07-10 23:13:56.554303,2013-07-10 23:13:56.554303
145,358,40.73291553000000000000,-74.00711384000000000000,Christopher St & Greenwich St,"",2013-07-10 23:13:56.566817,2013-07-10 23:13:56.566817
146,359,40.75510267000000000000,-73.97498696000000000000,E 47 St & Park Av,"",2013-07-10 23:13:56.577842,2013-07-10 23:13:56.577842
147,360,40.70717936000000000000,-74.00887308000000000000,William St & Pine St,"",2013-07-10 23:13:56.58966,2013-07-10 23:13:56.58966
148,361,40.71605866000000000000,-73.99190759000000000000,Allen St & Hester St,"",2013-07-10 23:13:56.600681,2013-07-10 23:13:56.600681
149,362,40.75172632000000000000,-73.98753523000001000000,Broadway & W 37 St,"",2013-07-10 23:13:56.635989,2013-07-10 23:13:56.635989
150,363,40.70834698000000000000,-74.01713445000000000000,West Thames St,"",2013-07-10 23:13:56.646943,2013-07-10 23:13:56.646943
151,364,40.68900443000000000000,-73.96023854000001000000,Lafayette Ave & Classon Ave,"",2013-07-10 23:13:56.658664,2013-07-10 23:13:56.658664
152,365,40.68223166000000000000,-73.96145830000000000000,Fulton St & Grand Ave,"",2013-07-10 23:13:56.670111,2013-07-10 23:13:56.670111
153,366,40.69326100000000000000,-73.96889600000000000000,Clinton Ave & Myrtle Ave,"",2013-07-10 23:13:56.68136,2013-07-10 23:13:56.68136
154,367,40.75828065000000000000,-73.97069431000000000000,E 53 St and Lexington Ave,"",2013-07-10 23:13:56.691732,2013-07-10 23:13:56.691732
155,368,40.73038599000000000000,-74.00214988000000000000,Carmine St & 6 Ave,"",2013-07-10 23:13:56.702528,2013-07-10 23:13:56.702528
156,369,40.73224119000000000000,-74.00026394000000000000,Washington Pl & 6 Ave,"",2013-07-10 23:13:56.715873,2013-07-10 23:13:56.715873
157,372,40.69452800000000000000,-73.95808900000000000000,Franklin Ave & Myrtle Ave,"",2013-07-10 23:13:56.726658,2013-07-10 23:13:56.726658
158,373,40.69331716000000000000,-73.95381995000000000000,Willoughby Ave & Walworth St,"",2013-07-10 23:13:56.737496,2013-07-10 23:13:56.737496
159,375,40.72679454000000000000,-73.99695094000000000000,Mercer St & Bleecker St,"",2013-07-10 23:13:56.747992,2013-07-10 23:13:56.747992
160,376,40.70862144000000000000,-74.00722156000000000000,John St & William St,"",2013-07-10 23:13:56.758999,2013-07-10 23:13:56.758999
161,377,40.72243797000000000000,-74.00566443000000000000,6 Ave & Canal St,"",2013-07-10 23:13:56.769894,2013-07-10 23:13:56.769894
162,379,40.74915600000000000000,-73.99160000000001000000,W 31 St & 7 Ave,"",2013-07-10 23:13:56.780567,2013-07-10 23:13:56.780567
163,380,40.73401143000000000000,-74.00293877000000000000,W 4 St & 7 Ave S,"",2013-07-10 23:13:56.791382,2013-07-10 23:13:56.791382
164,382,40.73492695000000000000,-73.99200509000001000000,University Pl & E 14 St,"",2013-07-10 23:13:56.803212,2013-07-10 23:13:56.803212
165,383,40.73625106000000000000,-74.00083692000000000000,Greenwich Ave & 7 Ave,"",2013-07-10 23:13:56.813808,2013-07-10 23:13:56.813808
166,384,40.68317813000000000000,-73.96596409999999000000,Fulton St & Waverly Ave,"",2013-07-10 23:13:56.824741,2013-07-10 23:13:56.824741
167,385,40.75797322000000000000,-73.96603308000000000000,E 55 St & 2 Ave,"",2013-07-10 23:13:56.835968,2013-07-10 23:13:56.835968
168,386,40.71494807000000000000,-74.00234482000000000000,Centre St & Worth St,"",2013-07-10 23:13:56.846699,2013-07-10 23:13:56.846699
169,387,40.71273266000000000000,-74.00460730000000000000,Centre St & Chambers St,"",2013-07-10 23:13:56.857472,2013-07-10 23:13:56.857472
170,388,40.74971775300000000000,-74.00295034600001000000,W 26 St & 10 Ave,"",2013-07-10 23:13:56.867883,2013-07-10 23:13:56.867883
171,389,40.71044554000000000000,-73.96525063000000000000,Broadway & Berry St,"",2013-07-10 23:13:56.879439,2013-07-10 23:13:56.879439
172,390,40.69221589000000000000,-73.98428440000001000000,Duffield St & Willoughby St,"",2013-07-10 23:13:56.889836,2013-07-10 23:13:56.889836
173,391,40.69760127000000000000,-73.99344558999999000000,Clark St & Henry St,"",2013-07-10 23:13:56.900307,2013-07-10 23:13:56.900307
174,392,40.69507866000000000000,-73.98724780000001000000,Jay St & Tech Pl,"",2013-07-10 23:13:56.911175,2013-07-10 23:13:56.911175
175,393,40.72299208000000000000,-73.97995466000000000000,E 5 St & Avenue C,"",2013-07-10 23:13:56.921638,2013-07-10 23:13:56.921638
176,394,40.72521311000000000000,-73.97768752000000000000,E 9 St & Avenue C,"",2013-07-10 23:13:56.95556,2013-07-10 23:13:56.95556
177,395,40.68807003000000000000,-73.98410637000001000000,Bond St & Schermerhorn St,"",2013-07-10 23:13:56.967476,2013-07-10 23:13:56.967476
178,396,40.68034242300000000000,-73.95576893920000000000,Lefferts Pl & Franklin Ave,"",2013-07-10 23:13:56.979753,2013-07-10 23:13:56.979753
179,397,40.68415748000000000000,-73.96922273000000000000,Fulton St & Clermont Ave,"",2013-07-10 23:13:56.991193,2013-07-10 23:13:56.991193
180,398,40.69165183000000000000,-73.99997860000001000000,Atlantic Ave & Furman St,"",2013-07-10 23:13:57.00201,2013-07-10 23:13:57.00201
181,399,40.68851534000000000000,-73.96476280000000000000,St James Pl & Lafayette Ave,"",2013-07-10 23:13:57.01262,2013-07-10 23:13:57.01262
182,400,40.71926081000000000000,-73.98178024000001000000,Pitt St & Stanton St,"",2013-07-10 23:13:57.023119,2013-07-10 23:13:57.023119
183,401,40.72019576000000000000,-73.98997824999999000000,Allen St & Rivington St,"",2013-07-10 23:13:57.03361,2013-07-10 23:13:57.03361
184,402,40.74034320000000000000,-73.98955109000001000000,Broadway & E 22 St,"",2013-07-10 23:13:57.044415,2013-07-10 23:13:57.044415
185,403,40.72502876000000000000,-73.99069656000000000000,E 2 St & 2 Ave,"",2013-07-10 23:13:57.055421,2013-07-10 23:13:57.055421
186,404,40.74058260000000000000,-74.00550867000000000000,9 Ave & W 14 St,"",2013-07-10 23:13:57.067521,2013-07-10 23:13:57.067521
187,405,40.73932300000000000000,-74.00811899999999000000,Washington St & Gansevoort St,"",2013-07-10 23:13:57.101043,2013-07-10 23:13:57.101043
188,406,40.69512845000000000000,-73.99595065000000000000,Hicks St & Montague St,"",2013-07-10 23:13:57.113452,2013-07-10 23:13:57.113452
189,407,40.70046900000000000000,-73.99145400000000000000,Henry St & Poplar St,"",2013-07-10 23:13:57.126237,2013-07-10 23:13:57.126237
190,408,40.71076228000000000000,-73.99400398000000000000,Market St & Cherry St,"",2013-07-10 23:13:57.138306,2013-07-10 23:13:57.138306
191,409,40.69064950000000000000,-73.95643106999999000000,DeKalb Ave & Skillman St,"",2013-07-10 23:13:57.150579,2013-07-10 23:13:57.150579
